,book_imbalance,mid_price,timestamp
86,-248.9730825126171,2541500.0,2022-05-19 00:01:42.154553
87,-137.8719869381748,2541000.0,2022-05-19 00:01:43.298168
88,-120.80274771526456,2541000.0,2022-05-19 00:01:44.442173
89,-120.80274771526456,2541000.0,2022-05-19 00:01:45.625791
90,-176.10404893476516,2541500.0,2022-05-19 00:01:46.807206
91,-165.71099902084097,2541500.0,2022-05-19 00:01:47.947070
92,-35.59571536257863,2541500.0,2022-05-19 00:01:49.088177
93,-186.23325824504718,2541500.0,2022-05-19 00:01:50.229392
94,-120.80274771526456,2541000.0,2022-05-19 00:01:51.366911
95,-184.61166559811682,2542500.0,2022-05-19 00:01:52.541712
96,-271.06171471998096,2542500.0,2022-05-19 00:01:53.684383
97,-340.94329445110634,2541500.0,2022-05-19 00:01:54.834071
98,-199.4908207268454,2541500.0,2022-05-19 00:01:55.971825
99,-149.25992368347943,2541500.0,2022-05-19 00:01:57.109833
100,-153.52771619567648,2541500.0,2022-05-19 00:01:58.290993
101,-94.37700228067115,2541500.0,2022-05-19 00:01:59.428365
102,133.16487371874973,2541000.0,2022-05-19 00:02:00.867433
103,49.49302090331912,2541000.0,2022-05-19 00:02:02.005302
104,-120.80274771526456,2541000.0,2022-05-19 00:02:03.145036
105,-37.003308618441224,2541000.0,2022-05-19 00:02:04.329105
106,-120.80274771526456,2541000.0,2022-05-19 00:02:05.465879
107,-120.80274771526456,2541000.0,2022-05-19 00:02:06.632933
108,11.072286740876734,2541000.0,2022-05-19 00:02:07.787122
109,-71.87103063613176,2541500.0,2022-05-19 00:02:08.938925
110,39.23712403746322,2541000.0,2022-05-19 00:02:10.111277
111,-120.80274771526456,2541000.0,2022-05-19 00:02:11.303476
112,76.36580101307482,2541000.0,2022-05-19 00:02:12.489044
113,-120.80274771526456,2541000.0,2022-05-19 00:02:13.681511
114,125.81807007919997,2540500.0,2022-05-19 00:02:14.866256
115,9.382238876074553,2540500.0,2022-05-19 00:02:16.012570
116,53.794130026362836,2540500.0,2022-05-19 00:02:17.162351
117,-147.8402077667415,2540500.0,2022-05-19 00:02:18.308393
118,-123.94092684984207,2540500.0,2022-05-19 00:02:19.445108
119,-90.63761203968897,2540500.0,2022-05-19 00:02:20.621674
120,190.42015104275197,2540500.0,2022-05-19 00:02:21.805359
121,190.42015104275197,2540500.0,2022-05-19 00:02:22.980299
122,389.8210247186944,2540500.0,2022-05-19 00:02:24.167969
123,-28.546909410972148,2540500.0,2022-05-19 00:02:25.347881
124,-141.42956160381436,2540000.0,2022-05-19 00:02:26.538641
125,-22.65683029918,2540000.0,2022-05-19 00:02:27.725377
126,-120.80274771526456,2541000.0,2022-05-19 00:02:28.910077
127,37.82396123977378,2539500.0,2022-05-19 00:02:30.098537
128,-19.854747282806784,2539500.0,2022-05-19 00:02:31.273680
129,-35.754582641180605,2539500.0,2022-05-19 00:02:32.455405
130,64.15295908367261,2539500.0,2022-05-19 00:02:33.638429
